,/lpc/w83627dhgp/voltage/0,/lpc/w83627dhgp/voltage/1,/lpc/w83627dhgp/voltage/2,/lpc/w83627dhgp/voltage/3,/lpc/w83627dhgp/voltage/4,/lpc/w83627dhgp/voltage/5,/lpc/w83627dhgp/voltage/6,/lpc/w83627dhgp/voltage/7,/lpc/w83627dhgp/temperature/0,/lpc/w83627dhgp/temperature/1,/lpc/w83627dhgp/temperature/2,/lpc/w83627dhgp/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","CPU","Auxiliary","System","CPU Fan","CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Core #1","CPU Core #2","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
05/20/2022 22:08:00,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,36,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.2296448,3.11874,0.628410339,40,67.5913239
05/20/2022 22:08:01,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,36,2250,100,100,100,62,59,2926.197,2926.197,266.0179,83.2288361,3.11870956,0.628440857,40,67.5913239
05/20/2022 22:08:02,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.2282257,3.11868668,0.628463745,40,67.5913239
05/20/2022 22:08:03,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.2272,3.11864853,0.6285019,40,67.5913239
05/20/2022 22:08:04,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.22731,3.11865234,0.6284981,40,67.5913239
05/20/2022 22:08:05,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.2351456,3.118946,0.628204346,40,67.5913239
05/20/2022 22:08:06,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2250,100,100,100,62,59,2926.197,2926.197,266.0179,83.2351456,3.118946,0.628204346,40,67.5913239
05/20/2022 22:08:07,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2250,100,100,100,62,59,2926.197,2926.197,266.0179,83.2351456,3.118946,0.628204346,40,67.5913239
05/20/2022 22:08:08,1.2240001,0.968000054,3.328,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,83.23494,3.11893845,0.628212,40,67.5913239
05/20/2022 22:08:09,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,83.22598,3.11860275,0.628547668,40,67.5913239
05/20/2022 22:08:10,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.2246552,3.11855316,0.62859726,40,67.5913239
05/20/2022 22:08:11,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,36,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.224556,3.11854935,0.6286011,40,67.5913239
05/20/2022 22:08:12,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.22517,3.11857224,0.6285782,40,67.5913239
05/20/2022 22:08:13,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,36,2280.40552,100,100,100,62,58,2926.197,2926.197,266.0179,83.22802,3.118679,0.6284714,40,67.5913239
05/20/2022 22:08:14,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.23362,3.11888885,0.628261566,40,67.5913239
05/20/2022 22:08:15,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,83.2333145,3.11887741,0.628273,40,67.5913239
05/20/2022 22:08:16,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.23341,3.11888123,0.6282692,40,67.5913239
05/20/2022 22:08:17,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.23321,3.1188736,0.6282768,40,67.5913239
05/20/2022 22:08:18,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,83.0923157,3.113594,0.633556366,40,67.5913239
05/20/2022 22:08:19,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50,48,37,2295.91846,100,100,100,61,59,2926.197,2926.197,266.0179,83.14027,3.11539078,0.631759644,40,67.5913239
05/20/2022 22:08:20,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50,48,37,2295.91846,100,100,100,61,59,2926.197,2926.197,266.0179,83.13996,3.11537933,0.6317711,40,67.5913239
05/20/2022 22:08:21,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,59,2926.197,2926.197,266.0179,83.14017,3.115387,0.631763458,40,67.5913239
05/20/2022 22:08:22,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,83.13955,3.115364,0.631786346,40,67.5913239
05/20/2022 22:08:23,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,83.13935,3.11535645,0.631794,40,67.5913239
05/20/2022 22:08:24,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,83.13884,3.11533737,0.631813049,40,67.5913239
05/20/2022 22:08:25,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,83.13894,3.11534119,0.631809235,40,67.5913239
05/20/2022 22:08:26,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,83.1390457,3.115345,0.6318054,40,67.5913239
05/20/2022 22:08:27,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50.5,48,36,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,83.13894,3.11534119,0.631809235,40,67.5913239
05/20/2022 22:08:28,1.2240001,0.968000054,3.344,3.344,1.672,1.75200009,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,83.13955,3.115364,0.631786346,40,67.58503
05/20/2022 22:08:29,1.2240001,0.968000054,3.328,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,83.13935,3.11535645,0.631794,40,67.58503
05/20/2022 22:08:30,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,83.13935,3.11535645,0.631794,40,67.58503
05/20/2022 22:08:31,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,83.13935,3.11535645,0.631794,40,67.58503
05/20/2022 22:08:32,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,83.1390457,3.115345,0.6318054,40,67.58503
05/20/2022 22:08:33,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,83.1329346,3.11511612,0.6320343,40,67.58503
05/20/2022 22:08:34,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,83.1329346,3.11511612,0.6320343,40,67.58503
05/20/2022 22:08:35,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,83.1329346,3.11511612,0.6320343,40,67.58503
05/20/2022 22:08:36,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,60,58,2926.197,2926.197,266.0179,83.13335,3.11513138,0.632019043,40,67.58503
05/20/2022 22:08:37,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,83.132225,3.11508942,0.632061,40,67.58503
05/20/2022 22:08:38,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,82.0052643,3.07286072,0.6742897,40,67.58503
05/20/2022 22:08:39,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,60,59,2926.197,2926.197,266.0179,78.77517,2.95182419,0.795326233,40,67.58503
05/20/2022 22:08:40,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,60,58,2926.197,2926.197,266.0179,74.51443,2.79216766,0.954982758,40,67.58503
05/20/2022 22:08:41,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.57205,2.79432678,0.952823639,40,67.58503
05/20/2022 22:08:42,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,74.58009,2.79462814,0.9525223,40,67.58503
05/20/2022 22:08:43,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,74.59047,2.79501724,0.9521332,40,67.58503
05/20/2022 22:08:44,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,74.60086,2.79540634,0.9517441,40,67.58503
05/20/2022 22:08:45,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.60849,2.79569244,0.951458,40,67.58503
05/20/2022 22:08:46,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.6129761,2.79586029,0.951290131,40,67.58503
05/20/2022 22:08:47,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.61959,2.79610825,0.9510422,40,67.58503
05/20/2022 22:08:48,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,58,2926.197,2926.197,266.0179,74.62885,2.79645538,0.950695038,40,67.58503
05/20/2022 22:08:49,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,59,2926.197,2926.197,266.0179,74.62651,2.79636765,0.9507828,40,67.58503
05/20/2022 22:08:50,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,58,2926.197,2926.197,266.0179,74.63527,2.79669571,0.9504547,40,67.58503
05/20/2022 22:08:51,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.64209,2.79695129,0.9501991,40,67.58503
05/20/2022 22:08:52,1.2240001,0.968000054,3.328,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.65339,2.79737473,0.9497757,40,67.58503
05/20/2022 22:08:53,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.65878,2.797577,0.9495735,40,67.58503
05/20/2022 22:08:54,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,58,2926.197,2926.197,266.0179,74.66275,2.79772568,0.949424744,40,67.58503
05/20/2022 22:08:55,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,58,2926.197,2926.197,266.0179,74.671814,2.79806519,0.949085236,40,67.58503
05/20/2022 22:08:56,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,61,58,2926.197,2926.197,266.0179,74.68393,2.79851913,0.9486313,40,67.58503
05/20/2022 22:08:57,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.68016,2.798378,0.94877243,40,67.58503
05/20/2022 22:08:58,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.6954346,2.7989502,0.9482002,40,67.58513
05/20/2022 22:08:59,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2250,100,100,100,61,59,2926.197,2926.197,266.0179,74.70582,2.79933929,0.9478111,40,67.58513
05/20/2022 22:09:00,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,74.7210846,2.7999115,0.9472389,40,67.58513
05/20/2022 22:09:01,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.72444,2.80003738,0.947113037,40,67.58513
05/20/2022 22:09:02,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.72465,2.800045,0.9471054,40,67.58513
05/20/2022 22:09:03,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,36,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.76741,2.80164719,0.945503235,40,67.58513
05/20/2022 22:09:04,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,58,2926.197,2926.197,266.0179,74.775856,2.80196381,0.9451866,40,67.58513
05/20/2022 22:09:05,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.77809,2.80204773,0.9451027,40,67.58513
05/20/2022 22:09:06,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.7802353,2.80212784,0.9450226,40,67.58513
05/20/2022 22:09:07,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,58,2926.197,2926.197,266.0179,74.78319,2.80223846,0.944911957,40,67.58513
05/20/2022 22:09:08,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.84274,2.80447,0.942680359,40,67.58513
05/20/2022 22:09:09,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.84743,2.80464554,0.9425049,40,67.58513
05/20/2022 22:09:10,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,58,2926.197,2926.197,266.0179,74.75,2.80099487,0.946155548,40,67.58513
05/20/2022 22:09:11,1.23200011,0.9760001,3.344,3.328,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.75204,2.80107117,0.946079254,40,67.58513
05/20/2022 22:09:12,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.75865,2.80131912,0.9458313,40,67.58513
05/20/2022 22:09:13,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.7616043,2.80142975,0.9457207,40,67.58513
05/20/2022 22:09:14,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.762825,2.80147552,0.9456749,40,67.58513
05/20/2022 22:09:15,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,61,59,2926.197,2926.197,266.0179,74.76456,2.80154037,0.945610046,40,67.58513
05/20/2022 22:09:16,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2265.10059,100,100,100,62,60,2926.197,2926.197,266.0179,74.76496,2.80155563,0.9455948,40,67.58513
05/20/2022 22:09:17,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.76506,2.80155945,0.945591,40,67.58513
05/20/2022 22:09:18,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.7166061,2.79974365,0.947406769,40,67.58513
05/20/2022 22:09:19,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2280.40552,100,100,100,61,59,2926.197,2926.197,266.0179,74.76456,2.80154037,0.945610046,40,67.58513
05/20/2022 22:09:20,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,74.76425,2.801529,0.9456215,40,67.58513
05/20/2022 22:09:21,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,61,59,2926.197,2926.197,266.0179,74.75886,2.80132675,0.945823669,40,67.58513
05/20/2022 22:09:22,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.75835,2.80130768,0.945842743,40,67.58513
05/20/2022 22:09:23,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,74.7561,2.80122375,0.945926666,40,67.58513
05/20/2022 22:09:24,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,50.5,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,74.7559052,2.80121613,0.9459343,40,67.58513
05/20/2022 22:09:25,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,74.82594,2.80384064,0.9433098,40,67.58513
05/20/2022 22:09:26,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80202,2.80294418,0.944206238,40,67.58513
05/20/2022 22:09:27,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80385,2.80301285,0.9441376,40,67.58513
05/20/2022 22:09:28,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80375,2.803009,0.9441414,40,67.58536
05/20/2022 22:09:29,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,74.80925,2.803215,0.9439354,40,67.58536
05/20/2022 22:09:30,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2295.91846,100,100,100,62,59,2926.197,2926.197,266.0179,74.8090439,2.8032074,0.943943,40,67.58536
05/20/2022 22:09:31,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80874,2.803196,0.943954468,40,67.58536
05/20/2022 22:09:32,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80874,2.803196,0.943954468,40,67.58536
05/20/2022 22:09:33,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80843,2.80318451,0.9439659,40,67.58536
05/20/2022 22:09:34,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.8083344,2.80318069,0.9439697,40,67.58536
05/20/2022 22:09:35,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80803,2.80316925,0.9439812,40,67.58536
05/20/2022 22:09:36,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80823,2.80317688,0.943973541,40,67.58536
05/20/2022 22:09:37,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80782,2.80316162,0.9439888,40,67.58536
05/20/2022 22:09:38,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80813,2.803173,0.943977356,40,67.58536
05/20/2022 22:09:39,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2265.10059,100,100,100,62,59,2926.197,2926.197,266.0179,74.80813,2.803173,0.943977356,40,67.58536
05/20/2022 22:09:40,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80823,2.80317688,0.943973541,40,67.58536
05/20/2022 22:09:41,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80792,2.80316544,0.943985,40,67.58536
05/20/2022 22:09:42,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80721,2.80313873,0.9440117,40,67.58536
05/20/2022 22:09:43,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80701,2.803131,0.9440193,40,67.58536
05/20/2022 22:09:44,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.8067,2.80311966,0.944030762,40,67.58536
05/20/2022 22:09:45,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.8008,2.80289841,0.944252,40,67.58536
05/20/2022 22:09:46,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.8008,2.80289841,0.944252,40,67.58536
05/20/2022 22:09:47,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.8009,2.80290222,0.9442482,40,67.58536
05/20/2022 22:09:48,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.8008,2.80289841,0.944252,40,67.58536
05/20/2022 22:09:49,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.8008,2.80289841,0.944252,40,67.58536
05/20/2022 22:09:50,1.2240001,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80131,2.80291748,0.944232941,40,67.58536
05/20/2022 22:09:51,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2250,100,100,100,62,59,2926.197,2926.197,266.0179,74.80141,2.8029213,0.9442291,40,67.58536
05/20/2022 22:09:52,1.23200011,0.968000054,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.8045654,2.80303955,0.9441109,40,67.58536
05/20/2022 22:09:53,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.80813,2.803173,0.943977356,40,67.58536
05/20/2022 22:09:54,1.2240001,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,51,48,37,2280.40552,100,100,100,62,59,2926.197,2926.197,266.0179,74.81424,2.803402,0.9437485,40,67.58536
